store_name,c1,c2,location,new_address,X,Y
오션키즈강서센터,실내스포츠,실내수영장,양천구,서울특별시 양천구 목동중앙북로7가길 60,37.55022332,126.8644551
이노스베이포세이돈관,실내스포츠,실내수영장,양천구,서울특별시 양천구 목동서로 293,37.52084302,126.8694143
블루라군목동3호오목교점,실내스포츠,실내수영장,양천구,서울특별시 양천구 오목로 344,37.52390844,126.8752734
현대엔지니어링원,실내스포츠,실내수영장,종로구,서울특별시 종로구 창덕궁길 19,37.57836562,126.9886417
스윕스쿨,실내스포츠,실내수영장,강남구,서울특별시 강남구 압구정로 308,37.52879116,127.0350649
어린이수영장,실내스포츠,실내수영장,강남구,서울특별시 강남구 선릉로64길 11-5,37.49829929,127.0528511
피피티키즈풀,실내스포츠,실내수영장,강남구,서울특별시 강남구 역삼로 449,37.50251512,127.0560891
파인리조트,실내스포츠,실내수영장,송파구,서울특별시 송파구 백제고분로 2,37.52017067,127.0817274
오션키즈수영장,실내스포츠,실내수영장,광진구,서울특별시 광진구 아차산로 441,37.53882523,127.0913998
키즈쿠아,실내스포츠,실내수영장,광진구,서울특별시 광진구 아차산로 503-23,37.54248481,127.0962665
H2O어린이전용수영장,실내스포츠,실내수영장,송파구,서울특별시 송파구 오금로 233,37.5069158,127.1195544
퍼니퍼니,실내스포츠,실내수영장,송파구,서울특별시 송파구 양재대로72길 15,37.50938459,127.1292642
더블유엘지문정,실내스포츠,실내수영장,송파구,서울특별시 송파구 문정로 83,37.49075781,127.1302382
서울리포츠센터,실내스포츠,실내수영장,강동구,서울특별시 강동구 고덕로 201,37.55554956,127.1483189
동천스케이트장,실내스포츠,실내스케이트장,노원구,서울특별시 노원구 노원로18길 41,37.64450009,127.0729016
동천스케이트장,실내스포츠,실내스케이트장,노원구,서울특별시 노원구 노원로18길 41,37.64450009,127.0729016
야구사격장,실내스포츠,실내야구연습장,은평구,서울특별시 은평구 연서로29길 14,37.61913036,126.9187313
야구사격,실내스포츠,실내야구연습장,종로구,서울특별시 종로구 종로14길 9,37.56964792,126.9870503
삼성골프,실내스포츠,실내야구연습장,중구,서울특별시 중구 청구로1길 23,37.55852379,127.0184283
스크린야구,실내스포츠,실내야구연습장,강남구,서울특별시 강남구 학동로2길 56,37.50792753,127.0235816
스크린야구사격,실내스포츠,실내야구연습장,동대문구,서울특별시 동대문구 경희대로1길 7,37.59160262,127.0516813
실내야구장,실내스포츠,실내야구연습장,동대문구,서울특별시 동대문구 전농로 26,37.56723623,127.0570389
야구사격연습장,실내스포츠,실내야구연습장,광진구,서울특별시 광진구 동일로22길 80,37.54121482,127.0685015
히트야구카페,실내스포츠,실내야구연습장,송파구,서울특별시 송파구 백제고분로9길 27,37.50974838,127.082104
진베이스볼아카데미,실내스포츠,실내야구연습장,강동구,서울특별시 강동구 양재대로116길 46,37.53806537,127.1428262
진베이스볼,실내스포츠,실내야구연습장,강동구,서울특별시 강동구 양재대로116길 46,37.53806537,127.1428262
야구사격장,실내스포츠,실내야구연습장,은평구,서울특별시 은평구 연서로29길 14,37.61913036,126.9187313
야구사격,실내스포츠,실내야구연습장,종로구,서울특별시 종로구 종로14길 9,37.56964792,126.9870503
삼성골프,실내스포츠,실내야구연습장,중구,서울특별시 중구 청구로1길 23,37.55852379,127.0184283
스크린야구,실내스포츠,실내야구연습장,강남구,서울특별시 강남구 학동로2길 56,37.50792753,127.0235816
스크린야구사격,실내스포츠,실내야구연습장,동대문구,서울특별시 동대문구 경희대로1길 7,37.59160262,127.0516813
실내야구장,실내스포츠,실내야구연습장,동대문구,서울특별시 동대문구 전농로 26,37.56723623,127.0570389
야구사격연습장,실내스포츠,실내야구연습장,광진구,서울특별시 광진구 동일로22길 80,37.54121482,127.0685015
히트야구카페,실내스포츠,실내야구연습장,송파구,서울특별시 송파구 백제고분로9길 27,37.50974838,127.082104
진베이스볼아카데미,실내스포츠,실내야구연습장,강동구,서울특별시 강동구 양재대로116길 46,37.53806537,127.1428262
진베이스볼,실내스포츠,실내야구연습장,강동구,서울특별시 강동구 양재대로116길 46,37.53806537,127.1428262
비앤비,실내스포츠,실내테니스장,은평구,서울특별시 은평구 은평로 147,37.60114938,126.9240537
신반포한신1차테니스장,실내스포츠,실내테니스장,서초구,서울특별시 서초구 신반포로 45,37.5042525,126.9873464
시립창동운동장실내테니스장,실내스포츠,실내테니스장,도봉구,서울특별시 도봉구 노해로69길 132,37.65708473,127.051019
임성수테니스교실,실내스포츠,실내테니스장,노원구,서울특별시 노원구 덕릉로 450,37.64389971,127.0585295
찰스테니스,실내스포츠,실내테니스장,광진구,서울특별시 광진구 자양로18길 33,37.53803069,127.0853557
용마테니스장,실내스포츠,실내테니스장,중랑구,서울특별시 중랑구 망우로70길 64-8,37.59420092,127.1051875
비앤비,실내스포츠,실내테니스장,은평구,서울특별시 은평구 은평로 147,37.60114938,126.9240537
신반포한신1차테니스장,실내스포츠,실내테니스장,서초구,서울특별시 서초구 신반포로 45,37.5042525,126.9873464
시립창동운동장실내테니스장,실내스포츠,실내테니스장,도봉구,서울특별시 도봉구 노해로69길 132,37.65708473,127.051019
임성수테니스교실,실내스포츠,실내테니스장,노원구,서울특별시 노원구 덕릉로 450,37.64389971,127.0585295
찰스테니스,실내스포츠,실내테니스장,광진구,서울특별시 광진구 자양로18길 33,37.53803069,127.0853557
용마테니스장,실내스포츠,실내테니스장,중랑구,서울특별시 중랑구 망우로70길 64-8,37.59420092,127.1051875
천사애견카페,카페,애견카페,강서구,서울특별시 강서구 우장산로 125,37.55325463,126.8499567
해피치애견카페,카페,애견카페,금천구,서울특별시 금천구 시흥대로 351,37.46494274,126.8971153
애견카페바우하우스,카페,애견카페,마포구,서울특별시 마포구 양화로 64,37.55024644,126.9158002
도그원카페,카페,애견카페,은평구,서울특별시 은평구 연서로29길 25,37.61942607,126.9175716
강아지별애견카페,카페,애견카페,마포구,서울특별시 마포구 신촌로34길 29,37.55593217,126.9547873
동건스,카페,애견카페,서초구,서울특별시 서초구 방배중앙로 157,37.49314129,126.9861507
도기푸,카페,애견카페,강남구,서울특별시 강남구 논현로115길 71,37.50830867,127.0271848
PERPET,카페,애견카페,강남구,서울특별시 강남구 논현로164길 22,37.52314588,127.030092
플래이그라운드,카페,애견카페,강남구,서울특별시 강남구 역삼로 441,37.50215587,127.0551096
도니바니애견카페,카페,애견카페,노원구,서울특별시 노원구 상계로 71-1,37.65663064,127.0629701
애견카페개그멍,카페,애견카페,노원구,서울특별시 노원구 한글비석로 362,37.658175,127.0748396
애견카페서울리버티벨,카페,애견카페,강동구,서울특별시 강동구 양재대로 1410,37.53173276,127.1381239
키즈잼잼아동발달센터,병원,언어치료,동대문구,서울특별시 동대문구 망우로 60,37.58919139,127.0600117
파라디소극단,문화,연극/음악/예술관련기타,구로구,서울특별시 구로구 연동로 287,37.48728885,126.8233447
공연공작소무연방,문화,연극/음악/예술관련기타,구로구,서울특별시 구로구 오리로13길 76,37.48788786,126.8301311
월드비젼어린이합창단,문화,연극/음악/예술관련기타,강서구,서울특별시 강서구 강서로47마길 85,37.5496085,126.8328224
웨스턴기획,문화,연극/음악/예술관련기타,구로구,서울특별시 구로구 부일로15길 25-5,37.4939095,126.8331357
뮤렉스뮤직,문화,연극/음악/예술관련기타,강서구,서울특별시 강서구 강서로 266,37.54825611,126.8409689
테마커뮤니케이션,문화,연극/음악/예술관련기타,구로구,서울특별시 구로구 경인로19길 12,37.49627488,126.8427679
더브릿지컴퍼니,문화,연극/음악/예술관련기타,강서구,서울특별시 강서구 공항대로41길 66,37.56061898,126.8465612
전통국악소리진흥회,문화,연극/음악/예술관련기타,양천구,서울특별시 양천구 목동로23길 37-1,37.52779868,126.8590705
한국문화예술사업,문화,연극/음악/예술관련기타,양천구,서울특별시 양천구 목동서로 225,37.52706381,126.8707346
좋은공연만들기협의회,문화,연극/음악/예술관련기타,양천구,서울특별시 양천구 목동서로 225,37.52706381,126.8707346
뮤지컬꽃신,문화,연극/음악/예술관련기타,금천구,서울특별시 금천구 서부샛길 606,37.4799449,126.8769955
썸한국뮤지컬오케스트라,문화,연극/음악/예술관련기타,구로구,서울특별시 구로구 신도림로 7,37.50614871,126.877146
이미지네이션엔터테인먼트,문화,연극/음악/예술관련기타,영등포구,서울특별시 영등포구 영등포로 20,37.52289625,126.8835018
극단박장대소,문화,연극/음악/예술관련기타,구로구,서울특별시 구로구 구로동로42길 60,37.49827711,126.8841738
티에이치엔터테인먼트,문화,연극/음악/예술관련기타,금천구,서울특별시 금천구 디지털로9길 68,37.4810701,126.8863971
남뮤지컬아카데미,문화,연극/음악/예술관련기타,구로구,서울특별시 구로구 새말로 97,37.50703804,126.8902076
퍼포먼스그룹오,문화,연극/음악/예술관련기타,구로구,서울특별시 구로구 디지털로31길 90,37.48684971,126.8916032
티티아이인베스트먼트,문화,연극/음악/예술관련기타,구로구,서울특별시 구로구 남부순환로105길 14,37.47934651,126.8918723
투앤원,문화,연극/음악/예술관련기타,구로구,서울특별시 구로구 공원로 26,37.49988381,126.8921343
빛과소금,문화,연극/음악/예술관련기타,영등포구,서울특별시 영등포구 양평로22길 13,37.5389212,126.8945103
인물화닷컴,문화,연극/음악/예술관련기타,구로구,서울특별시 구로구 디지털로 288,37.4835612,126.8954848
비에스뮤직,문화,연극/음악/예술관련기타,금천구,서울특별시 금천구 시흥대로59길 35,37.45278343,126.8986049
제이컴,문화,연극/음악/예술관련기타,영등포구,서울특별시 영등포구 도영로 80,37.51130523,126.9004037
극단토지,문화,연극/음악/예술관련기타,금천구,서울특별시 금천구 시흥대로45길 16,37.44922673,126.9008044
아름다운오케스트라,문화,연극/음악/예술관련기타,금천구,서울특별시 금천구 시흥대로2길 24,37.43463754,126.9045659
푸른소극장,문화,연극/음악/예술관련기타,영등포구,서울특별시 영등포구 영등포로37길 4,37.52058957,126.9056409
프로젝트에스스쿨,문화,연극/음악/예술관련기타,마포구,서울특별시 마포구 월드컵북로 189,37.56803723,126.9074714
로망스예술무대서울로망스오케스트라,문화,연극/음악/예술관련기타,마포구,서울특별시 마포구 성지길 46,37.54675756,126.9126595
스타플레닛,문화,연극/음악/예술관련기타,마포구,서울특별시 마포구 동교로17길 35,37.55643128,126.9152239
극단단홍,문화,연극/음악/예술관련기타,은평구,서울특별시 은평구 연서로16길 15-7,37.60982042,126.918481
제이에스모던기획,문화,연극/음악/예술관련기타,영등포구,서울특별시 영등포구 국회대로 780,37.52982446,126.9192525
공명,문화,연극/음악/예술관련기타,은평구,서울특별시 은평구 진흥로3길 6-1,37.60175635,126.9194811
우리예술문화원,문화,연극/음악/예술관련기타,영등포구,서울특별시 영등포구 국회대로70길 7,37.52998351,126.9198951
그린플러그드,문화,연극/음악/예술관련기타,마포구,서울특별시 마포구 와우산로 27,37.54690455,126.922797
티앤제이라이팅,문화,연극/음악/예술관련기타,마포구,서울특별시 마포구 토정로11길 45,37.54578145,126.9241371
홍대김대범소극장,문화,연극/음악/예술관련기타,마포구,서울특별시 마포구 와우산로 117,37.55341608,126.9264267
시네마스테이지,문화,연극/음악/예술관련기타,마포구,서울특별시 마포구 와우산로29가길 9,37.55445776,126.9290148
고구마TV,문화,연극/음악/예술관련기타,관악구,서울특별시 관악구 문성로38라길 4,37.47555155,126.9298253
해오름문화컨텐츠,문화,연극/음악/예술관련기타,마포구,서울특별시 마포구 와우산로30길 21,37.55375383,126.929885
티핑포인트프로듀스,문화,연극/음악/예술관련기타,영등포구,서울특별시 영등포구 여의대방로67길 10,37.51977552,126.9308796
서울문화재단,문화,연극/음악/예술관련기타,서대문구,서울특별시 서대문구 증가로2길 6-7,37.57223892,126.9314092
세상에서,문화,연극/음악/예술관련기타,서대문구,서울특별시 서대문구 연희로41길 173,37.59483593,126.9322978
극단운동장,문화,연극/음악/예술관련기타,서대문구,서울특별시 서대문구 연희로18길 40,37.56787344,126.9339053
서울오페라단,문화,연극/음악/예술관련기타,서대문구,서울특별시 서대문구 모래내로17길 53-3,37.58141725,126.9340406
아이엔티심포니오케스트라,문화,연극/음악/예술관련기타,동작구,서울특별시 동작구 등용로 38,37.50617283,126.9352132
다스플러스,문화,연극/음악/예술관련기타,관악구,서울특별시 관악구 대학20길 27,37.46381487,126.9372611
극단파랑새,문화,연극/음악/예술관련기타,관악구,서울특별시 관악구 대학18길 9,37.46512398,126.9375478
동방엔터테인먼트,문화,연극/음악/예술관련기타,마포구,서울특별시 마포구 백범로5길 21,37.55312803,126.9384161
타임엔터테인먼트,문화,연극/음악/예술관련기타,동작구,서울특별시 동작구 장승배기로 122,37.50848976,126.9403606
춤판,문화,연극/음악/예술관련기타,마포구,서울특별시 마포구 토정로31길 23,37.54165052,126.9416228
브레드칸,문화,연극/음악/예술관련기타,마포구,서울특별시 마포구 신촌로24안길 16-3,37.55548878,126.9424344
비처럼음악처럼,문화,연극/음악/예술관련기타,서대문구,서울특별시 서대문구 신촌역로 22-6,37.55877504,126.9431576
크리스마스이브,문화,연극/음악/예술관련기타,마포구,서울특별시 마포구 마포대로4다길 18,37.53631886,126.9439159
극단동방,문화,연극/음악/예술관련기타,마포구,서울특별시 마포구 마포대로 15,37.53864406,126.9439736
체스엔터테인먼트,문화,연극/음악/예술관련기타,마포구,서울특별시 마포구 마포대로 12,37.53785479,126.9443808
쇼보트,문화,연극/음악/예술관련기타,마포구,서울특별시 마포구 마포대로 12,37.53785479,126.9443808
니르바나필하모닉오케스트라,문화,연극/음악/예술관련기타,마포구,서울특별시 마포구 마포대로 20,37.53841872,126.9449725
코리안재즈오케스트라,문화,연극/음악/예술관련기타,마포구,서울특별시 마포구 대흥로20길 28,37.54978631,126.9455819
화음,문화,연극/음악/예술관련기타,마포구,서울특별시 마포구 대흥로20길 28,37.54978631,126.9455819
아름다운세상,문화,연극/음악/예술관련기타,마포구,서울특별시 마포구 대흥로20길 28,37.54978631,126.9455819
아트플레이스,문화,연극/음악/예술관련기타,동작구,서울특별시 동작구 상도로34길 8-3,37.50438341,126.9456666
유민프로덕션,문화,연극/음악/예술관련기타,용산구,서울특별시 용산구 원효로19길 52,37.53327864,126.9546397
린소프트,문화,연극/음악/예술관련기타,동작구,서울특별시 동작구 상도로 369,37.49642124,126.9551424
한울이엔티,문화,연극/음악/예술관련기타,동작구,서울특별시 동작구 노량진로26길 55,37.51020979,126.9554252
성북청소년오케스트라,문화,연극/음악/예술관련기타,용산구,서울특별시 용산구 효창원로16가길 36,37.53390749,126.9554456
트러스트무용단,문화,연극/음악/예술관련기타,관악구,서울특별시 관악구 봉천로 507-16,37.48043924,126.9564617
뮤직컬팝스오케스트라만세기획,문화,연극/음악/예술관련기타,관악구,서울특별시 관악구 행운1길 40,37.48065444,126.9573632
아스트로엔터테인먼트,문화,연극/음악/예술관련기타,용산구,서울특별시 용산구 원효로 128,37.53328702,126.9576266
한다우리예술기획,문화,연극/음악/예술관련기타,관악구,서울특별시 관악구 관악로30길 27,37.48895487,126.9606289
극단진일보,문화,연극/음악/예술관련기타,서대문구,서울특별시 서대문구 독립문로14길 52,37.56692859,126.9613349
극단봉,문화,연극/음악/예술관련기타,종로구,서울특별시 종로구 자하문로 276,37.59819472,126.9623726
웃는섬,문화,연극/음악/예술관련기타,서대문구,서울특별시 서대문구 경기대로11길 26-6,37.56609564,126.9629312
극동문화사,문화,연극/음악/예술관련기타,종로구,서울특별시 종로구 평창문화로 19,37.60468391,126.9635962
서울프로뮤지카심포니,문화,연극/음악/예술관련기타,종로구,서울특별시 종로구 평창문화로 19,37.60468391,126.9635962
세계사물놀이겨루기한마당사무국,문화,연극/음악/예술관련기타,종로구,서울특별시 종로구 인왕산로1길 21,37.57423803,126.9646409
이에스피엔터테인먼트,문화,연극/음악/예술관련기타,관악구,서울특별시 관악구 낙성대역16길 5,37.4737902,126.9647394
홍난파문화원,문화,연극/음악/예술관련기타,종로구,서울특별시 종로구 송월1길 38,37.57162891,126.9650846
엔터비젼,문화,연극/음악/예술관련기타,서대문구,서울특별시 서대문구 통일로 135,37.566415,126.9654397
다울림,문화,연극/음악/예술관련기타,동작구,서울특별시 동작구 사당로2차길 41,37.48683498,126.9665156
대한민국기로미술협회,문화,연극/음악/예술관련기타,용산구,서울특별시 용산구 원효로89길 12,37.54070938,126.9686579
예감,문화,연극/음악/예술관련기타,중구,서울특별시 중구 정동길 3,37.56816645,126.9699548
쇼봄,문화,연극/음악/예술관련기타,중구,서울특별시 중구 정동길 3,37.56816645,126.9699548
드로잉쇼,문화,연극/음악/예술관련기타,중구,서울특별시 중구 정동길 3,37.56816645,126.9699548
수현재컴퍼니,문화,연극/음악/예술관련기타,종로구,서울특별시 종로구 평창문화로 81-6,37.60742706,126.970229
쇼틱,문화,연극/음악/예술관련기타,중구,서울특별시 중구 서소문로 88,37.56154368,126.9709741
에이씨지앤컴퍼니,문화,연극/음악/예술관련기타,종로구,서울특별시 종로구 평창길 238,37.61346848,126.9717768
뉴모던팝스오케스트라협동조합,문화,연극/음악/예술관련기타,관악구,서울특별시 관악구 남부순환로 2008,37.47542894,126.9718281
우디엠앤씨,문화,연극/음악/예술관련기타,관악구,서울특별시 관악구 남부순환로 2010,37.47548487,126.9720422
마리아치라틴문화원,문화,연극/음악/예술관련기타,관악구,서울특별시 관악구 남현12길 28,37.47201095,126.9725193
아폴론컴퍼니,문화,연극/음악/예술관련기타,동작구,서울특별시 동작구 사당로23길 116-7,37.48808279,126.9732152
와이티엔문화사업단,문화,연극/음악/예술관련기타,중구,서울특별시 중구 세종대로 17,37.55861704,126.9732441
서울선율예술기획,문화,연극/음악/예술관련기타,동작구,서울특별시 동작구 사당로20나길 40,37.4817416,126.9734716
리틀뮤지큐오케스트라,문화,연극/음악/예술관련기타,관악구,서울특별시 관악구 남현1길 10,37.47574396,126.9780194
코리아뮤지큐오케스트라,문화,연극/음악/예술관련기타,관악구,서울특별시 관악구 남현1길 10,37.47574396,126.9780194
알리앤코,문화,연극/음악/예술관련기타,용산구,서울특별시 용산구 이촌로87길 21,37.5203241,126.9786108
에스제이문화기획,문화,연극/음악/예술관련기타,관악구,서울특별시 관악구 남현3길 70,37.4752238,126.9803894
씨엘22,문화,연극/음악/예술관련기타,중구,서울특별시 중구 소공로 35,37.55821295,126.981727
세란오케스트라,문화,연극/음악/예술관련기타,서초구,서울특별시 서초구 동광로12가길 2,37.48769614,126.9847769
클래식문화제작소,문화,연극/음악/예술관련기타,종로구,서울특별시 종로구 율곡로6길 36,37.57577403,126.989039
라미르,문화,연극/음악/예술관련기타,용산구,서울특별시 용산구 녹사평대로46길 92,37.53719056,126.9900015
엘씨디기획,문화,연극/음악/예술관련기타,종로구,서울특별시 종로구 돈화문로 89,37.57647715,126.9901277
뮤지컬컴퍼니에이,문화,연극/음악/예술관련기타,용산구,서울특별시 용산구 녹사평대로 136,37.53086418,126.9909353
극단청명,문화,연극/음악/예술관련기타,서초구,서울특별시 서초구 동광로18길 82,37.48837454,126.9913941
창작연구소다컴퍼니다,문화,연극/음악/예술관련기타,용산구,서울특별시 용산구 녹사평대로26길 36,37.53131289,126.9917779
아이유토스페이스,문화,연극/음악/예술관련기타,서초구,서울특별시 서초구 방배로25길 17,37.48825208,126.9918254
오즈크리에이티브,문화,연극/음악/예술관련기타,중구,서울특별시 중구 퇴계로30길 15-3,37.5603667,126.992258
위튜티윈드오케스트라,문화,연극/음악/예술관련기타,서초구,서울특별시 서초구 서초대로23길 5,37.48776282,126.992567
극단산,문화,연극/음악/예술관련기타,성북구,서울특별시 성북구 성북로28길 40,37.59631358,126.9927699
새청년,문화,연극/음악/예술관련기타,종로구,서울특별시 종로구 명륜8길 2-5,37.59058315,126.9927906
중독자엔터테인먼트,문화,연극/음악/예술관련기타,서초구,서울특별시 서초구 서초대로22길 27,37.48605593,126.9931666
극단전망,문화,연극/음악/예술관련기타,성북구,서울특별시 성북구 성북로26길 39,37.59580498,126.9933543
도도,문화,연극/음악/예술관련기타,서초구,서울특별시 서초구 방배로26길 19,37.48941402,126.9938905
온문화를만드는사람들-온드림오케스트라,문화,연극/음악/예술관련기타,서초구,서울특별시 서초구 서초대로26길 24,37.48679716,126.9945023
건국필하모닉오케스트라,문화,연극/음악/예술관련기타,서초구,서울특별시 서초구 동광로27길 20,37.49476426,126.9947121
극단미연,문화,연극/음악/예술관련기타,성북구,서울특별시 성북구 성북로24길 3,37.59471381,126.995362
스윙잇,문화,연극/음악/예술관련기타,서초구,서울특별시 서초구 방배로 115,37.48438091,126.995394
느낌가게문득창고문을열다,문화,연극/음악/예술관련기타,성북구,서울특별시 성북구 선잠로3가길 11,37.59621369,126.9958514
새잎사귀,문화,연극/음악/예술관련기타,종로구,서울특별시 종로구 성균관로5길 21,37.5844491,126.996202
프로포즈넷,문화,연극/음악/예술관련기타,서초구,서울특별시 서초구 서초대로34길 18,37.48841357,126.9980991
고래면옥,문화,연극/음악/예술관련기타,성북구,서울특별시 성북구 보국문로36길 75,37.61986809,126.9982294
뮤지컬구름빵,문화,연극/음악/예술관련기타,종로구,서울특별시 종로구 성균관로4길 19,37.5851426,126.9982873
더노블,문화,연극/음악/예술관련기타,종로구,서울특별시 종로구 창경궁로33길 21,37.58456955,126.9987139
미디어블링,문화,연극/음악/예술관련기타,용산구,서울특별시 용산구 서빙고로91나길 2-9,37.52236243,126.9988331
휴먼컴퍼니,문화,연극/음악/예술관련기타,종로구,서울특별시 종로구 대학로11길 49,37.58259928,126.9990686
극단JG아트,문화,연극/음악/예술관련기타,종로구,서울특별시 종로구 대학로11길 39,37.58230485,126.9994122
그레이톤,문화,연극/음악/예술관련기타,종로구,서울특별시 종로구 혜화로 31,37.5883329,126.9994221
코리아솔로이츠오케스트라,문화,연극/음악/예술관련기타,서초구,서울특별시 서초구 사평대로 140,37.50022131,126.9996265
아트브릿지,문화,연극/음악/예술관련기타,종로구,서울특별시 종로구 혜화로 17,37.58710139,126.999767
한성아트홀,문화,연극/음악/예술관련기타,종로구,서울특별시 종로구 창경궁로 254,37.58373304,126.9999479
극단연희단거리패,문화,연극/음악/예술관련기타,종로구,서울특별시 종로구 혜화로6길 9,37.5874404,127.0004305
한우리오페라단,문화,연극/음악/예술관련기타,서초구,서울특별시 서초구 효령로34길 62,37.47899178,127.0006106
담씨,문화,연극/음악/예술관련기타,종로구,서울특별시 종로구 대학로11길 38-18,37.58244134,127.0006332
오페라M,문화,연극/음악/예술관련기타,서초구,서울특별시 서초구 반포대로 287,37.50434209,127.0010418
혜화동1번지5기동인,문화,연극/음악/예술관련기타,종로구,서울특별시 종로구 창경궁로35길 7,37.58636675,127.001328
워스페이스,문화,연극/음악/예술관련기타,서초구,서울특별시 서초구 동광로 184,37.49366715,127.0013423
피엠씨프러덕션,문화,연극/음악/예술관련기타,종로구,서울특별시 종로구 대학로 57,37.57643811,127.0014267
THETHEATER,문화,연극/음악/예술관련기타,종로구,서울특별시 종로구 대학로3길 10,37.57404314,127.0016398
카멜리아,문화,연극/음악/예술관련기타,서초구,서울특별시 서초구 반포대로39길 36-1,37.49865515,127.0019545
뉴컴퍼니,문화,연극/음악/예술관련기타,종로구,서울특별시 종로구 대학로8가길 30,37.58228625,127.0025374
폴핏코리아공중예술,문화,연극/음악/예술관련기타,종로구,서울특별시 종로구 대학로10길 5,37.58185399,127.0025658
드림시어터컴퍼니,문화,연극/음악/예술관련기타,종로구,서울특별시 종로구 대학로8가길 52,37.58297183,127.0026301
푸른달,문화,연극/음악/예술관련기타,종로구,서울특별시 종로구 대학로14길 18-2,37.58399027,127.0026618
문예진흥원예술극장,문화,연극/음악/예술관련기타,종로구,서울특별시 종로구 대학로8길 7,37.58117272,127.0029824
사운드에스,문화,연극/음악/예술관련기타,종로구,서울특별시 종로구 동숭길 127,37.58329069,127.0030448
채드앤컴퍼니,문화,연극/음악/예술관련기타,종로구,서울특별시 종로구 대학로10길 24,37.58159184,127.0035316
SHMUSICALCOMP,문화,연극/음악/예술관련기타,종로구,서울특별시 종로구 동숭길 25,37.57988906,127.0035543
극단목화,문화,연극/음악/예술관련기타,종로구,서울특별시 종로구 대학로12길 64,37.58118699,127.003605
위로컴퍼니,문화,연극/음악/예술관련기타,종로구,서울특별시 종로구 대학로12길 50,37.58184563,127.0037094
바인프로덕션,문화,연극/음악/예술관련기타,종로구,서울특별시 종로구 대학로12길 61,37.58141557,127.0039982
노네임씨어터컴퍼니,문화,연극/음악/예술관련기타,종로구,서울특별시 종로구 대학로12길 61,37.58141557,127.0039982
홍스뮤지카,문화,연극/음악/예술관련기타,용산구,서울특별시 용산구 한남대로36길 6,37.54117535,127.0040472
램프아트센타,문화,연극/음악/예술관련기타,종로구,서울특별시 종로구 동숭길 55,37.58075011,127.0041542
호은아트홀,문화,연극/음악/예술관련기타,종로구,서울특별시 종로구 동숭길 41,37.58009329,127.0042649
메그컴퍼니,문화,연극/음악/예술관련기타,종로구,서울특별시 종로구 율곡로17길 21-3,37.57659054,127.0045379
심포니나인,문화,연극/음악/예술관련기타,종로구,서울특별시 종로구 동숭3길 6-4,37.58112418,127.004704
극단증언,문화,연극/음악/예술관련기타,종로구,서울특별시 종로구 이화장길 94,37.5794879,127.0051334
제나엔터테인먼트,문화,연극/음악/예술관련기타,종로구,서울특별시 종로구 이화장길 86-11,37.57921762,127.005137
크레이티브스토리이안,문화,연극/음악/예술관련기타,종로구,서울특별시 종로구 이화장길 86-11,37.57921762,127.005137
김기인춤문화재단,문화,연극/음악/예술관련기타,종로구,서울특별시 종로구 동숭3길 26-24,37.58262603,127.0054313
알앤제이엔터,문화,연극/음악/예술관련기타,중구,서울특별시 중구 다산로 32,37.54720778,127.0056418
여우별컴퍼니,문화,연극/음악/예술관련기타,종로구,서울특별시 종로구 동숭1길 35,37.57926848,127.0058269
해피바이러스오케스트라,문화,연극/음악/예술관련기타,중구,서울특별시 중구 장충단로6길 5,37.56165301,127.0068873
무대위사람들,문화,연극/음악/예술관련기타,중구,서울특별시 중구 동호로 236,37.55865972,127.007742
삼각산재미난마을,문화,연극/음악/예술관련기타,강북구,서울특별시 강북구 419로8길 15,37.64732502,127.008116
리치옥션,문화,연극/음악/예술관련기타,서초구,서울특별시 서초구 반포대로 110,37.48991299,127.0092175
효림아이엔티,문화,연극/음악/예술관련기타,성북구,서울특별시 성북구 삼선교로11길 18,37.58859144,127.0097792
문화기획이유,문화,연극/음악/예술관련기타,성북구,서울특별시 성북구 삼선교로11길 18,37.58859144,127.0097792
국립발레단,문화,연극/음악/예술관련기타,서초구,서울특별시 서초구 남부순환로 2364,37.47770863,127.0098083
세계문화예술발전중심,문화,연극/음악/예술관련기타,성북구,서울특별시 성북구 보국문로16길 2,37.61004545,127.0098119
에스디미디어,문화,연극/음악/예술관련기타,강북구,서울특별시 강북구 인수봉로 260,37.64194368,127.011077
랜드스케이프,문화,연극/음악/예술관련기타,용산구,서울특별시 용산구 유엔빌리지길 254,37.5354284,127.0117612
오드아이앤씨,문화,연극/음악/예술관련기타,용산구,서울특별시 용산구 유엔빌리지길 200-7,37.53758477,127.013181
코리마지,문화,연극/음악/예술관련기타,용산구,서울특별시 용산구 유엔빌리지3길 34,37.53438678,127.0132684
서울예술단,문화,연극/음악/예술관련기타,서초구,서울특별시 서초구 남부순환로 2364,37.48033078,127.0141267
브라스앤우드윈드스튜디오,문화,연극/음악/예술관련기타,서초구,서울특별시 서초구 서초중앙로 64,37.48743065,127.0151529
엔제이프러덕션,문화,연극/음악/예술관련기타,서초구,서울특별시 서초구 신반포로43길 11-26,37.51051339,127.017044
강남윈드오케스트라,문화,연극/음악/예술관련기타,서초구,서울특별시 서초구 효령로57길 4,37.48541002,127.0170451
와뮤지컬그라운드,문화,연극/음악/예술관련기타,성북구,서울특별시 성북구 동소문로23길 7-7,37.59365478,127.017265
